id,operatorId,code,name,description,timeZone
1578,632,russia-gaspromtelecom-gaspromtelecom-respublika_kareliya,Республика Карелия,Республика Карелия,Europe/Moscow
1579,632,russia-gaspromtelecom-gaspromtelecom-sahalinskaya_oblast,Сахалинская область,Сахалинская область,Asia/Vladivostok
1580,632,russia-gaspromtelecom-gaspromtelecom-tulskaya_oblast,Тульская область,Тульская область,Europe/Moscow
1581,632,russia-gaspromtelecom-gaspromtelecom-respublika_udmurtiya,Республика Удмуртия,Республика Удмуртия,Europe/Moscow
1582,632,russia-gaspromtelecom-gaspromtelecom-arhangelskaya_oblast,Архангельская область,Архангельская область,Europe/Moscow
1583,632,russia-gaspromtelecom-gaspromtelecom-novosibirskaya_oblast,Новосибирская область,Новосибирская область,Asia/Krasnoyarsk
1584,632,russia-gaspromtelecom-gaspromtelecom-omskaya_oblast,Омская область,Омская область,Asia/Omsk
1585,632,russia-gaspromtelecom-gaspromtelecom-ivanovskaya_oblast,Ивановская область,Ивановская область,Europe/Moscow
1586,632,russia-gaspromtelecom-gaspromtelecom-respublika_severnaya_osetiya,Республика Северная Осетия,Республика Северная Осетия,Europe/Moscow
1587,632,russia-gaspromtelecom-gaspromtelecom-smolenskaya_oblast,Смоленская область,Смоленская область,Europe/Moscow
1588,632,russia-gaspromtelecom-gaspromtelecom-yaroslavskaya_oblast,Ярославская область,Ярославская область,Europe/Moscow
1589,632,russia-gaspromtelecom-gaspromtelecom-ryazanskaya_oblast,Рязанская область,Рязанская область,Europe/Moscow
1590,632,russia-gaspromtelecom-gaspromtelecom-respublika_bashkortostan,Республика Башкортостан,Республика Башкортостан,Asia/Yekaterinburg
1591,632,russia-gaspromtelecom-gaspromtelecom-vologodskaya_oblast,Вологодская область,Вологодская область,Europe/Moscow
1592,632,russia-gaspromtelecom-gaspromtelecom-orlovskaya_oblast,Орловская область,Орловская область,Europe/Moscow
1593,632,russia-gaspromtelecom-gaspromtelecom-penzenskaya_oblast,Пензенская область,Пензенская область,Europe/Moscow
1594,632,russia-gaspromtelecom-gaspromtelecom-primorskii_krai,Приморский край,Приморский край,Asia/Vladivostok
1595,632,russia-gaspromtelecom-gaspromtelecom-murmanskaya_oblast,Мурманская область,Мурманская область,Europe/Moscow
1596,632,russia-gaspromtelecom-gaspromtelecom-respublika_dagestan,Республика Дагестан,Республика Дагестан,Europe/Moscow
1597,632,russia-gaspromtelecom-gaspromtelecom-respublika_tatarstan,Республика Татарстан,Республика Татарстан,Europe/Moscow
1598,632,russia-gaspromtelecom-gaspromtelecom-novgorodskaya_oblast,Новгородская область,Новгородская область,Europe/Moscow
1599,632,russia-gaspromtelecom-gaspromtelecom-habarovskii_krai,Хабаровский Край,Хабаровский Край,Asia/Vladivostok
1600,632,russia-gaspromtelecom-gaspromtelecom-chuvashskaya_respublika,Чувашская Республика,Чувашская Республика,Europe/Moscow
1601,632,russia-gaspromtelecom-gaspromtelecom-krasnoyarskii_krai,Красноярский край,Красноярский край,Asia/Krasnoyarsk
1602,632,russia-gaspromtelecom-gaspromtelecom-pskovskaya_oblast,Псковская область,Псковская область,Europe/Moscow
1603,632,russia-gaspromtelecom-gaspromtelecom-tambovskaya_oblast,Тамбовская область,Тамбовская область,Europe/Moscow
1604,632,russia-gaspromtelecom-gaspromtelecom-tverskaya_oblast,Тверская область,Тверская область,Europe/Moscow
1605,632,russia-gaspromtelecom-gaspromtelecom-kaliningradskaya_oblast,Калининградская область,Калининградская область,Europe/Kaliningrad
1606,632,russia-gaspromtelecom-gaspromtelecom-respublika_marii_el,Республика Марий Эл,Республика Марий Эл,Europe/Moscow
1607,632,russia-gaspromtelecom-gaspromtelecom-respublika_mordoviya,Республика Мордовия,Республика Мордовия,Europe/Moscow
1608,632,russia-gaspromtelecom-gaspromtelecom-respublika_saha_(yakutiya),Республика Саха (Якутия),Республика Саха (Якутия),Asia/Yakutsk
1609,632,russia-gaspromtelecom-gaspromtelecom-tumenskaya_oblast,Тюменская область,Тюменская область,Asia/Yekaterinburg
1610,632,russia-gaspromtelecom-gaspromtelecom-sverdlovskaya_oblast,Свердловская область,Свердловская область,Asia/Yekaterinburg
1611,632,russia-gaspromtelecom-gaspromtelecom-orenburgskaya_oblast,Оренбургская область,Оренбургская область,Asia/Yekaterinburg
1612,632,russia-gaspromtelecom-gaspromtelecom-kurganskaya_oblast,Курганская область,Курганская область,Asia/Yekaterinburg
1613,632,russia-gaspromtelecom-gaspromtelecom-chelyabinskaya_oblast,Челябинская область,Челябинская область,Asia/Yekaterinburg
1614,632,russia-gaspromtelecom-gaspromtelecom-altaiskii_krai,Алтайский край,Алтайский край,Asia/Krasnoyarsk
1615,632,russia-gaspromtelecom-gaspromtelecom-irkutskaya_oblast,Иркутская область,Иркутская область,Asia/Irkutsk
1616,632,russia-gaspromtelecom-gaspromtelecom-kaluzhskaya_oblast,Калужская область,Калужская область,Europe/Moscow
1617,632,russia-gaspromtelecom-gaspromtelecom-kamchatskii_krai,Камчатский край,Камчатский край,Asia/Kamchatka
1618,632,russia-gaspromtelecom-gaspromtelecom-amurskaya_oblast,Амурская область,Амурская область,Asia/Yakutsk
1619,632,russia-gaspromtelecom-gaspromtelecom-kurskaya_oblast,Курская область,Курская область,Europe/Moscow
1396,604,russia-danycom-danycom-sverdlovskaya_oblast,Свердловская область,Свердловская область,Asia/Yekaterinburg
1397,604,russia-danycom-danycom-tomskaya_oblast,Томская область,Томская область,Asia/Krasnoyarsk
1398,604,russia-danycom-danycom-tumenskaya_oblast,Тюменская область,Тюменская область,Asia/Yekaterinburg
1399,604,russia-danycom-danycom-chelyabinskaya_oblast,Челябинская область,Челябинская область,Asia/Yekaterinburg
1400,604,russia-danycom-danycom-respublika_hakasiya,Республика Хакасия,Республика Хакасия,Asia/Krasnoyarsk
1401,604,russia-danycom-danycom-hanty_mansiiskii_ao,Ханты-Мансийский АО,Ханты-Мансийский АО,Asia/Yekaterinburg
1402,604,russia-danycom-danycom-yamalo_neneckii_ao,Ямало-Ненецкий АО,Ямало-Ненецкий АО,Asia/Yekaterinburg
1403,604,russia-danycom-danycom-respublika_tatarstan,Республика Татарстан,Республика Татарстан,Europe/Moscow
1404,604,russia-danycom-danycom-volgogradskaya_oblast,Волгоградская область,Волгоградская область,Europe/Moscow
1405,604,russia-danycom-danycom-kirovskaya_oblast,Кировская область,Кировская область,Europe/Moscow
1406,604,russia-danycom-danycom-kurganskaya_oblast,Курганская область,Курганская область,Asia/Yekaterinburg
1407,604,russia-danycom-danycom-orenburgskaya_oblast,Оренбургская область,Оренбургская область,Asia/Yekaterinburg
1408,604,russia-danycom-danycom-respublika_udmurtiya,Республика Удмуртия,Республика Удмуртия,Europe/Moscow
1409,604,russia-danycom-danycom-respublika_adygeya,Республика Адыгея,Республика Адыгея,Europe/Moscow
1410,250,russia-mtt-mtt-omskaya_oblast,Омская область,Омская область,Asia/Omsk
1411,250,russia-mtt-mtt-samarskaya_oblast,Самарская область,Самарская область,Europe/Moscow
1412,250,russia-mtt-mtt-chelyabinskaya_oblast,Челябинская область,Челябинская область,Asia/Yekaterinburg
1413,250,russia-mtt-mtt-voronezhskaya_oblast,Воронежская область,Воронежская область,Europe/Moscow
1414,250,russia-mtt-mtt-nizhegorodskaya_oblast,Нижегородская область,Нижегородская область,Europe/Moscow
1415,250,russia-mtt-mtt-respublika_tatarstan,Республика Татарстан,Республика Татарстан,Europe/Moscow
1416,259,russia-rostelecom-rostelecom_ivanovo-ivanovskaya_oblast,Ивановская область,Ивановская область,Europe/Moscow
1417,259,russia-rostelecom-rostelecom_yaroslavl-yaroslavskaya_oblast,Ярославская область,Ярославская область,Europe/Moscow
1418,610,russia-virginconnect-virginconnect-nizhegorodskaya_oblast,Нижегородская область,Нижегородская область,Europe/Moscow
1419,610,russia-virginconnect-virginconnect-rostovskaya_oblast,Ростовская область,Ростовская область,Europe/Moscow
1420,610,russia-virginconnect-virginconnect-samarskaya_oblast,Самарская область,Самарская область,Europe/Moscow
1421,610,russia-virginconnect-virginconnect-sankt_peterburg,Санкт-Петербург,Санкт-Петербург,Europe/Moscow
